Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Arrives Before Christmas (product.metafields.custom.arrives_before_christmas),info_meta_text (product.metafields.custom.info_meta_text),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Color (product.metafields.shopify.color-pattern),Recommended age group (product.metafields.shopify.recommended-age-group),Riding toy propulsion type (product.metafields.shopify.riding-toy-propulsion-type),Toy/Game material (product.metafields.shopify.toy-game-material),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,Red,,,None - $0,,,None - $0,,314649262860-red-none-none,38555.986479318,shopify,deny,manual,588.99,765.69,true,true,'315584573520,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_41b03b97-8da4-4520-9f94-579655b0458d.jpg?v=1694740522,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_be64b2b5-2b36-40c1-84f0-508338a1603b.jpg?v=1694740522,lb,,388.99,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,Red,,,None - $0,,,Custom license plate - $39,,314649262860-red-none-customlicenseplate,38555.986479318,shopify,deny,manual,627.99,816.39,true,true,'315584573537,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_ae77fbb3-ee56-4a10-9e78-1056463100f2.jpg?v=1694740522,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_be64b2b5-2b36-40c1-84f0-508338a1603b.jpg?v=1694740522,lb,,427.99,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,Red,,,1 year - $89,,,None - $0,,314649262860-red-1year-none,38555.986479318,shopify,deny,manual,677.99,881.39,true,true,'315584573544,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_b87d0838-9da0-464f-bb7d-ea9b3e34eb81.jpg?v=1694740522,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_be64b2b5-2b36-40c1-84f0-508338a1603b.jpg?v=1694740522,lb,,477.99,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,Red,,,1 year - $89,,,Custom license plate - $39,,314649262860-red-1year-customlicenseplate,38555.986479318,shopify,deny,manual,716.99,932.09,true,true,'315584573551,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_66d292c5-8f18-4ad4-bde8-cfe59f573ce2.jpg?v=1694740522,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_be64b2b5-2b36-40c1-84f0-508338a1603b.jpg?v=1694740522,lb,,516.99,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,Pink,,,None - $0,,,None - $0,,314649262860-pink-none-none,38555.986479318,shopify,deny,manual,588.99,765.69,true,true,'315584573568,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_d071715a-914f-4b5e-a40b-c2f205a05744.jpg?v=1694740522,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_28da88d5-245f-4fa5-bfc6-f55962a14de9.jpg?v=1694740522,lb,,388.99,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,Pink,,,None - $0,,,Custom license plate - $39,,314649262860-pink-none-customlicenseplate,38555.986479318,shopify,deny,manual,627.99,816.39,true,true,'315584573575,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_9bfd5094-e19e-4cbe-b633-af932bbed181.jpg?v=1694740522,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_28da88d5-245f-4fa5-bfc6-f55962a14de9.jpg?v=1694740522,lb,,427.99,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,Pink,,,1 year - $89,,,None - $0,,314649262860-pink-1year-none,38555.986479318,shopify,deny,manual,677.99,881.39,true,true,'315584573582,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_0adf525a-50df-4e09-8e52-a27c41163cdf.jpg?v=1694740522,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_28da88d5-245f-4fa5-bfc6-f55962a14de9.jpg?v=1694740522,lb,,477.99,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,Pink,,,1 year - $89,,,Custom license plate - $39,,314649262860-pink-1year-customlicenseplate,38555.986479318,shopify,deny,manual,716.99,932.09,true,true,'315584573599,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_c646e443-a06a-4839-9459-8b0978c03939.jpg?v=1694740522,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_28da88d5-245f-4fa5-bfc6-f55962a14de9.jpg?v=1694740522,lb,,516.99,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,Green,,,None - $0,,,None - $0,,314649262860-green-none-none,38555.986479318,shopify,deny,manual,588.99,765.69,true,true,'315584573605,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_195a11cc-f07c-4df7-bc80-16d86adb564f.jpg?v=1694740522,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_cbb543fa-9060-43ce-aeb1-63ee69b8584f.jpg?v=1694740523,lb,,388.99,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,Green,,,None - $0,,,Custom license plate - $39,,314649262860-green-none-customlicenseplate,38555.986479318,shopify,deny,manual,627.99,816.39,true,true,'315584573612,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_94f3b9b5-6bdb-41e8-916a-86ab13e6ad38.jpg?v=1694740522,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_cbb543fa-9060-43ce-aeb1-63ee69b8584f.jpg?v=1694740523,lb,,427.99,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,Green,,,1 year - $89,,,None - $0,,314649262860-green-1year-none,38555.986479318,shopify,deny,manual,677.99,881.39,true,true,'315584573629,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_17eb0c98-a73a-4a74-8edb-8dec59dc06b1.jpg?v=1694740522,15,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_cbb543fa-9060-43ce-aeb1-63ee69b8584f.jpg?v=1694740523,lb,,477.99,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,Green,,,1 year - $89,,,Custom license plate - $39,,314649262860-green-1year-customlicenseplate,38555.986479318,shopify,deny,manual,716.99,932.09,true,true,'315584573636,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_954b3db5-de43-4cd1-ba6c-cf4af2f579f5.jpg?v=1694740522,16,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_cbb543fa-9060-43ce-aeb1-63ee69b8584f.jpg?v=1694740523,lb,,516.99,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_a4a47e78-3bf5-414e-9de7-6fc24f77e432.jpg?v=1694740522,17,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_b2b12374-a5fc-4606-bffa-4a1e48ef3855.jpg?v=1694740522,18,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_05723ea8-4f67-45c9-9b8b-97021f3808ec.jpg?v=1694740522,19,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_6fb48896-80df-4208-ac42-0e105433e6b6.jpg?v=1694740522,20,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_6e7eee27-5d9d-47fa-851f-64b9744a06af.jpg?v=1694740522,21,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_f4ce7156-4fcb-4c62-a55f-a89c5aec98eb.jpg?v=1694740522,22,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_be64b2b5-2b36-40c1-84f0-508338a1603b.jpg?v=1694740522,23,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_f5c9f786-d9e9-450f-a3cf-06282f7a7f3c.jpg?v=1694740522,24,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_2b88fb44-eb33-46e9-9f2e-6f64a33df764.jpg?v=1694740522,25,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_95ef355b-5334-4bcd-9182-b855a5178160.jpg?v=1694740522,26,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_851dffd2-c80a-4ed8-808d-9a71de66550e.jpg?v=1694740522,27,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_869b0b02-cef0-4d27-ad8c-0e2e53a70c72.jpg?v=1694740522,28,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_e38c4e37-b44c-4ad6-802d-8ce1a6df0628.jpg?v=1694740522,29,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_1858677f-72df-426e-a4d4-d120b54e37ed.jpg?v=1694740522,30,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_8aaa49a7-8e6f-4aee-9909-9bab09dfafc0.jpg?v=1694740522,31,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_3bf573e4-c1f2-4657-af8e-039f941fc73b.jpg?v=1694740522,32,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_28da88d5-245f-4fa5-bfc6-f55962a14de9.jpg?v=1694740522,33,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_dff6afcb-b912-4322-86c2-642061a191b7.jpg?v=1694740522,34,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_4e396861-0535-4700-9130-3f7e8b078c8f.jpg?v=1694740522,35,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_20f9c14a-3308-49f9-8b28-ef2e4b51b9c8.jpg?v=1694740522,36,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_18526e1c-9bb2-4f50-b7f0-a44c8c730f70.jpg?v=1694740522,37,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_03b01885-deaf-4e96-bc7d-4b75f40e6cec.jpg?v=1694740522,38,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_72e16def-72b4-452d-9cdd-28806d263363.jpg?v=1694740522,39,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_3d9a17db-a371-4209-9faa-72bef15971d6.jpg?v=1694740522,40,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_5b0e0fc4-4d4d-47e7-93ce-ee43f3c3d6c1.jpg?v=1694740523,41,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_c85e45df-c44c-4089-b46b-bfb2e64def76.jpg?v=1694740523,42,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_cbb543fa-9060-43ce-aeb1-63ee69b8584f.jpg?v=1694740523,43,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_10bb9501-6000-4408-9fa0-db44cfedc286.jpg?v=1694740523,44,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_980d07c5-19f5-42b8-8986-b7a56eabd623.jpg?v=1694740523,45,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_e9b95938-2b06-4ce1-aedd-803d90ab1eaa.jpg?v=1694740523,46,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_f159a6c9-1ed8-4b59-b69e-f0f97c46cbc8.jpg?v=1694740523,47,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_e7a5eda1-c871-41f3-a443-a94adf4b541c.jpg?v=1694740523,48,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_e4989fc2-0352-4650-b562-455f3e6e20d2.jpg?v=1694740523,49,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_3d5ee0dd-bce2-40ab-a484-14f74d00e682.jpg?v=1694740523,50,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_f2693c0d-0706-4b14-b640-f783f99a9935.jpg?v=1694740523,51,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-seater-kids-ride-on-truck-car-with-3-speed-led-lights-and-bluetooth-connectivity-200w-motor-and-24v-power,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_8fd961e4-cf38-47f8-9613-080717e03b54.jpg?v=1694740523,52,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kids-ride-on-truck-car-with-remote-control-24v-2-seater-3-speed-9ah-battery-2-200w-motor,"Kids Ride On Truck Car with Remote Control - 24V, 2 Seater, 3 Speed, 9AH Battery, 2*200W Motor","The 24V 400W Electric Ride On Truck Kids Ride On Car is the ultimate adventure companion for young boys and girls who crave outdoor fun and imaginative exploration. With its realistic appearance and high-performance 24V 2x200W Motor, this Funcid kids ride-on car is sure to ignite the spirit of adventure in your little ones. <br><br>Safety is our top priority, which is why this <a href=""https://www.magiccars.com"">ride-on</a> car is equipped with a range of safety features. The parental remote control allows you to have full control over your child's driving experience, ensuring their safety at all times. The wear-proof EVA tires provide excellent traction and durability, giving your child a smooth and comfortable ride. The reinforced seat belt adds an extra layer of protection, keeping your child secure during their driving adventures. <br><br>But the safety features don't stop there. The soft start and soft brake technology ensure a gentle acceleration and deceleration, preventing sudden jerks that could startle your child. The electron-assisted steering wheel makes it easy for your child to navigate their way around, while the auto-reset overheat protector keeps the ride-on car from overheating during extended play sessions. The upgraded spring suspension system provides a smoother ride, even on rough terrains. <br><br>Prepare for endless hours of fun with this ride-on car's additional functions. Your child can enjoy their favorite tunes through the built-in music player, which includes options for Bluetooth connectivity, USB port, and AUX port. They can even listen to childhood stories as they cruise around. The LED lights add an extra element of excitement, making your child's driving experience even more thrilling. <br><br>Now let's dive into the key features and specifications of this incredible ride-on car:<br>- Safety Guarantee: Certified by ASTM &amp; CPSIA, this ride-on car ensures your child's safety with features like soft start &amp; soft braking function, electron-assisted steering, and reinforced seat belts. It also has lockable doors and LED searchlights for added visibility. Made of high-quality non-toxic PP material, you can trust that your child is away from any danger.<br>- 2-Seater MAX SPACE: Designed with two spacious seats, this ride-on car allows two kids between the ages of 1 and 8 to drive together, fostering a sense of camaraderie and shared adventure. The safety belt provides added protection, ensuring your child's safety during their ride. The 14"" EVA wheels with a strong metal suspension system can bear a maximum load of 130 lbs.<br>- 24 Volt with 2X200W Motors: Powered by a 24V battery and equipped with two 200W motors, this ride-on car delivers unmatched power and performance. The large battery can last up to 120 minutes of uninterrupted driving with a full load. The soft start function ensures a smooth and safe acceleration, while the foot pedal allows for easy control. Your child can reach speeds of up to 4.9 mph in forward mode.<br>- Two Driving Modes: This ride-on car offers two driving modes to suit your child's needs. The parental remote control mode allows you to take control and ensure your child's safety, while the kids' manual operate mode gives your child the freedom to drive on their own. The power steering system and independent wheel bearings make steering a breeze, while the full-metal suspension provides excellent shock absorption for a comfortable ride on any terrain.<br>- Multiple Functions Ride for Fun: All functions of this ride-on car are centrally controlled for convenience. The high-bright LED headlights, tail lights, and searchlights make your child feel super cool when driving at night. The built-in music player includes options for AUX, USB, and Bluetooth connectivity, so your child can listen to their favorite music while cruising around.<br>- Ideal Gift for Kids: This ride-on car is the perfect gift for your child's birthday or any special occasion. Please note that due to logistics restrictions, the product is delivered in two packages. We provide an installation video to guide you through the assembly process and ensure the truck is not damaged. This cool kids truck will surely surprise and delight your child.<br><br>Specifications:<br>- Color: Red / Pink / Black / Green<br>- Recommended Age: 3-8 years<br>- Material: PP and ABS plastic, Metal<br>- Battery Type: 24V 9AH<br>- Motor Type: 200W*2<br>- Suspension: Full-Metal Suspension<br>- Seat Size: 18 inch<br>- Wheels Size: 14 inch<br>- Maximum User Weight: 130 lbs<br>- Safe Speed: 1.8-4.9 mph<br>- Charging Time: 8-12 hours<br>- Run Time: 100-120 minutes<br>- Music Function: AUX &amp; USB port / Bluetooth / MP3 / Built-in music<br>- Overall Size: 48.5 inch x 34.7 inch x 31.5 inch<br><br>Please note:<br>- Always keep an eye on your child when they are in the vehicle.<br>- Package includes: Ride-on Car, 2.4G Remote Control, Charger, User Manual.<br><br>Get ready to embark on thrilling adventures with the 24V 400W Electric Ride On Truck Kids Ride On Car. Order now and let your child's imagination run wild!",Magic Cars,,"",24v Ride On Toy,false,Colors,Black,,Warranty,None - $0,,Custom license plate,None - $0,,314649264162-black-none-none,38555.986479318,shopify,deny,manual,588.99,765.69,true,true,'315584573322,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_fd30489f-ae59-425a-8678-ab1d81477d60.jpg?v=1694740431,1,"",false,,,,,,315584573322,New,,,B72,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_fd30489f-ae59-425a-8678-ab1d81477d60.jpg?v=1694740431,lb,,388.99,archived
